1591449300.0,9662.33000000,9671.42000000,9651.56000000,9658.34000000,70.04515800,1591449599999,676743.96869394,1452,34.80454700,336260.56946270,0
1591449600.0,9658.49000000,9664.88000000,9652.10000000,9661.41000000,68.35684400,1591449899999,660135.99525089,1400,18.25539900,176303.54468944,0
1591449900.0,9661.41000000,9664.77000000,9657.46000000,9661.35000000,82.38087500,1591450199999,795785.24231269,1150,50.38295900,486710.11259095,0
1591450200.0,9660.32000000,9665.32000000,9657.36000000,9659.01000000,84.35529000,1591450499999,815065.42894107,1062,55.01143100,531533.42557431,0
1591450500.0,9659.01000000,9660.64000000,9650.94000000,9652.30000000,87.79213700,1591450799999,847820.30374581,1430,62.73125700,605819.56158782,0
1591450800.0,9652.20000000,9657.19000000,9650.00000000,9653.43000000,143.60399400,1591451099999,1386231.07065895,1106,74.32045200,717457.62166017,0
1591451100.0,9653.43000000,9661.53000000,9648.01000000,9651.45000000,102.24238000,1591451399999,987246.99923150,1067,74.28141300,717277.50313058,0
1591451400.0,9651.45000000,9655.71000000,9649.99000000,9652.98000000,81.36266900,1591451699999,785442.19587375,1026,49.62864900,479099.36042324,0
1591451700.0,9652.98000000,9653.41000000,9637.59000000,9653.41000000,156.73833000,1591451999999,1511902.05107958,1670,99.63967500,961107.59558569,0
1591452000.0,9653.41000000,9659.62000000,9645.69000000,9658.00000000,85.47263700,1591452299999,825087.81514884,1465,47.65744700,460049.11065410,0
1591452300.0,9658.00000000,9680.31000000,9657.99000000,9669.30000000,125.55621900,1591452599999,1213977.07781983,1376,89.40096300,864498.15426375,0
1591452600.0,9669.30000000,9669.59000000,9664.53000000,9669.09000000,54.28526500,1591452899999,524780.73038011,886,25.62062500,247679.50713532,0
1591452900.0,9669.09000000,9669.71000000,9653.21000000,9662.00000000,117.49564900,1591453199999,1134929.07964419,1897,29.05740500,280663.43121519,0
1591453200.0,9662.01000000,9662.74000000,9655.01000000,9657.37000000,50.92447500,1591453499999,491848.55324094,1203,27.26033500,263297.12043811,0
1591453500.0,9657.86000000,9658.01000000,9650.50000000,9651.44000000,36.73779500,1591453799999,354698.77583469,904,20.42078500,197158.30440149,0
1591453800.0,9651.45000000,9659.60000000,9651.13000000,9658.38000000,42.73049600,1591454099999,412594.16873329,963,24.84330300,239885.41256720,0
1591454100.0,9658.36000000,9659.61000000,9652.75000000,9658.29000000,48.74836600,1591454399999,470701.51906505,896,25.60905800,247277.95039981,0
1591454400.0,9658.30000000,9663.13000000,9655.88000000,9657.59000000,71.46957800,1591454699999,690334.70835971,1079,21.48533500,207527.06946993,0
1591454700.0,9657.61000000,9662.77000000,9644.85000000,9654.39000000,122.09266900,1591454999999,1178716.49268308,1284,35.55176300,343191.21256752,0
1591455000.0,9654.40000000,9658.91000000,9644.82000000,9648.56000000,94.53510800,1591455299999,912388.75339932,1483,48.89988400,471956.39054565,0
1591455300.0,9649.33000000,9651.57000000,9640.03000000,9650.19000000,133.72682900,1591455599999,1290028.77400202,1377,43.44443400,419102.15571039,0
1591455600.0,9650.59000000,9652.53000000,9646.13000000,9646.13000000,72.04312400,1591455899999,695069.57940219,1382,29.47413500,284367.87549616,0
1591455900.0,9646.13000000,9649.97000000,9641.15000000,9642.22000000,66.15823900,1591456199999,638139.34761571,971,22.10002100,213168.34895015,0
1591456200.0,9641.47000000,9646.70000000,9625.33000000,9643.41000000,179.41115400,1591456499999,1728695.81901699,2239,89.85348900,865709.43069749,0
1591456500.0,9643.34000000,9655.94000000,9643.33000000,9651.07000000,117.39979100,1591456799999,1133180.29181811,1366,45.04386100,434781.65120577,0
1591456800.0,9651.07000000,9660.21000000,9645.07000000,9647.68000000,126.33597800,1591457099999,1219399.21200844,1403,28.04328900,270756.42599432,0
1591457100.0,9647.69000000,9650.28000000,9640.16000000,9642.98000000,78.53440400,1591457399999,757462.27989239,1581,20.86321500,201238.77829202,0
1591457400.0,9642.97000000,9662.99000000,9637.38000000,9658.74000000,102.32255500,1591457699999,987168.58328105,2080,56.91128400,549201.50749987,0
1591457700.0,9657.63000000,9666.25000000,9653.11000000,9658.00000000,98.67825100,1591457999999,953115.02461533,1552,50.26407800,485473.11830699,0
1591458000.0,9658.00000000,9666.59000000,9651.56000000,9657.40000000,79.30135800,1591458299999,766018.34104410,1635,34.62405400,334489.36454525,0
1591458300.0,9657.11000000,9661.50000000,9656.21000000,9658.01000000,45.53463900,1591458599999,439816.22799193,1144,18.20977200,175890.29411594,0
1591458600.0,9658.02000000,9660.00000000,9650.00000000,9650.39000000,55.98020900,1591458899999,540529.97581623,1355,27.14865700,262143.13902942,0
1591458900.0,9650.38000000,9659.65000000,9650.00000000,9651.67000000,42.44406900,1591459199999,409750.70756218,1017,15.18667300,146616.46535352,0
1591459200.0,9651.59000000,9662.00000000,9644.51000000,9658.67000000,109.37350700,1591459499999,1055763.03143355,1778,47.99517400,463361.11062149,0
1591459500.0,9658.06000000,9664.96000000,9653.50000000,9664.16000000,77.39757000,1591459799999,747561.57892965,1217,35.22079900,340229.30928603,0
1591459800.0,9663.64000000,9664.32000000,9656.11000000,9659.01000000,53.97565300,1591460099999,521460.82541900,1039,35.88766000,346719.79456749,0
1591460100.0,9659.60000000,9661.20000000,9651.00000000,9657.61000000,64.73173000,1591460399999,625082.96909358,1164,27.69288300,267418.10606729,0
1591460400.0,9657.39000000,9662.00000000,9657.35000000,9660.06000000,37.71585100,1591460699999,364356.32823568,1121,22.17308900,214207.74256913,0
1591460700.0,9660.05000000,9660.39000000,9651.00000000,9655.29000000,52.99489800,1591460999999,511696.23513104,1136,19.91302400,192278.08544726,0
1591461000.0,9655.63000000,9656.00000000,9643.74000000,9650.02000000,76.82753200,1591461299999,741367.11157847,1414,37.00860200,357137.77793971,0
